year,artist.inverted,track,time,genre,date,week,rank
2000,M2M,Mirror Mirror,3:19,Pop,2000-04-01,7,65.0
2000,M2M,Mirror Mirror,3:19,Pop,2000-04-01,8,86.0
2000,M2M,Mirror Mirror,3:19,Pop,2000-04-01,9,62.0
2000,M2M,Mirror Mirror,3:19,Pop,2000-04-01,10,70.0
2000,M2M,Mirror Mirror,3:19,Pop,2000-04-01,11,74.0
2000,M2M,Mirror Mirror,3:19,Pop,2000-04-01,12,70.0
2000,M2M,Mirror Mirror,3:19,Pop,2000-04-01,13,70.0
2000,M2M,Mirror Mirror,3:19,Pop,2000-04-01,14,80.0
2000,M2M,Mirror Mirror,3:19,Pop,2000-04-01,15,82.0
2000,M2M,Mirror Mirror,3:19,Pop,2000-04-01,16,87.0
2000,M2M,Mirror Mirror,3:19,Pop,2000-04-01,17,90.0
2000,M2M,Mirror Mirror,3:19,Pop,2000-04-01,18,96.0
2000,Before Dark,Monica,4:04,Rock,2000-05-20,1,95.0
2000,Before Dark,Monica,4:04,Rock,2000-05-20,2,87.0
2000,Before Dark,Monica,4:04,Rock,2000-05-20,3,80.0
2000,Before Dark,Monica,4:04,Rock,2000-05-20,4,80.0
2000,Before Dark,Monica,4:04,Rock,2000-05-20,5,77.0
2000,Before Dark,Monica,4:04,Rock,2000-05-20,6,87.0
2000,Before Dark,Monica,4:04,Rock,2000-05-20,7,91.0
2000,Before Dark,Monica,4:04,Rock,2000-05-20,8,91.0
2000,Before Dark,Monica,4:04,Rock,2000-05-20,9,100.0
2000,"Adkins, Trace",More,3:05,Country,2000-04-29,1,84.0
2000,"Adkins, Trace",More,3:05,Country,2000-04-29,2,84.0
2000,"Adkins, Trace",More,3:05,Country,2000-04-29,3,75.0
2000,"Adkins, Trace",More,3:05,Country,2000-04-29,4,73.0
2000,"Adkins, Trace",More,3:05,Country,2000-04-29,5,73.0
2000,"Adkins, Trace",More,3:05,Country,2000-04-29,6,69.0
2000,"Adkins, Trace",More,3:05,Country,2000-04-29,7,68.0
2000,"Adkins, Trace",More,3:05,Country,2000-04-29,8,65.0
2000,"Adkins, Trace",More,3:05,Country,2000-04-29,9,73.0
2000,"Adkins, Trace",More,3:05,Country,2000-04-29,10,83.0
2000,"Adkins, Trace",More,3:05,Country,2000-04-29,11,92.0
2000,Pink,Most Girls,4:06,Rock,2000-08-12,1,85.0
2000,Pink,Most Girls,4:06,Rock,2000-08-12,2,70.0
2000,Pink,Most Girls,4:06,Rock,2000-08-12,3,52.0
2000,Pink,Most Girls,4:06,Rock,2000-08-12,4,36.0
2000,Pink,Most Girls,4:06,Rock,2000-08-12,5,27.0
2000,Pink,Most Girls,4:06,Rock,2000-08-12,6,21.0
2000,Pink,Most Girls,4:06,Rock,2000-08-12,7,15.0
2000,Pink,Most Girls,4:06,Rock,2000-08-12,8,13.0
2000,Pink,Most Girls,4:06,Rock,2000-08-12,9,12.0
2000,Pink,Most Girls,4:06,Rock,2000-08-12,10,8.0
2000,Pink,Most Girls,4:06,Rock,2000-08-12,11,5.0
2000,Pink,Most Girls,4:06,Rock,2000-08-12,12,5.0
2000,Pink,Most Girls,4:06,Rock,2000-08-12,13,5.0
2000,Pink,Most Girls,4:06,Rock,2000-08-12,14,6.0
2000,Pink,Most Girls,4:06,Rock,2000-08-12,15,5.0
2000,Pink,Most Girls,4:06,Rock,2000-08-12,16,4.0
2000,Pink,Most Girls,4:06,Rock,2000-08-12,17,6.0
2000,Pink,Most Girls,4:06,Rock,2000-08-12,18,8.0
2000,Pink,Most Girls,4:06,Rock,2000-08-12,19,11.0
2000,Pink,Most Girls,4:06,Rock,2000-08-12,20,14.0
2000,Pink,Most Girls,4:06,Rock,2000-08-12,21,14.0
2000,Pink,Most Girls,4:06,Rock,2000-08-12,22,16.0
2000,Pink,Most Girls,4:06,Rock,2000-08-12,23,18.0
2000,Pink,Most Girls,4:06,Rock,2000-08-12,24,21.0
2000,Pink,Most Girls,4:06,Rock,2000-08-12,25,26.0
2000,Pink,Most Girls,4:06,Rock,2000-08-12,26,39.0
2000,Pink,Most Girls,4:06,Rock,2000-08-12,27,46.0
2000,"Levert, Gerald",Mr. Too Damn Good,4:06,R&B,2000-03-18,1,84.0
2000,"Levert, Gerald",Mr. Too Damn Good,4:06,R&B,2000-03-18,2,83.0
2000,"Levert, Gerald",Mr. Too Damn Good,4:06,R&B,2000-03-18,3,83.0
2000,"Levert, Gerald",Mr. Too Damn Good,4:06,R&B,2000-03-18,4,76.0
2000,"Levert, Gerald",Mr. Too Damn Good,4:06,R&B,2000-03-18,5,86.0
2000,"Levert, Gerald",Mr. Too Damn Good,4:06,R&B,2000-03-18,6,86.0
2000,"Levert, Gerald",Mr. Too Damn Good,4:06,R&B,2000-03-18,7,88.0
2000,"Levert, Gerald",Mr. Too Damn Good,4:06,R&B,2000-03-18,8,97.0
2000,Madonna,Music,3:45,Rock,2000-08-12,1,41.0
2000,Madonna,Music,3:45,Rock,2000-08-12,2,23.0
2000,Madonna,Music,3:45,Rock,2000-08-12,3,18.0
2000,Madonna,Music,3:45,Rock,2000-08-12,4,14.0
2000,Madonna,Music,3:45,Rock,2000-08-12,5,2.0
2000,Madonna,Music,3:45,Rock,2000-08-12,6,1.0
2000,Madonna,Music,3:45,Rock,2000-08-12,7,1.0
2000,Madonna,Music,3:45,Rock,2000-08-12,8,1.0
2000,Madonna,Music,3:45,Rock,2000-08-12,9,1.0
2000,Madonna,Music,3:45,Rock,2000-08-12,10,2.0
2000,Madonna,Music,3:45,Rock,2000-08-12,11,2.0
2000,Madonna,Music,3:45,Rock,2000-08-12,12,2.0
2000,Madonna,Music,3:45,Rock,2000-08-12,13,2.0
2000,Madonna,Music,3:45,Rock,2000-08-12,14,2.0
2000,Madonna,Music,3:45,Rock,2000-08-12,15,4.0
2000,Madonna,Music,3:45,Rock,2000-08-12,16,8.0
2000,Madonna,Music,3:45,Rock,2000-08-12,17,11.0
2000,Madonna,Music,3:45,Rock,2000-08-12,18,16.0
2000,Madonna,Music,3:45,Rock,2000-08-12,19,20.0
2000,Madonna,Music,3:45,Rock,2000-08-12,20,25.0
2000,Madonna,Music,3:45,Rock,2000-08-12,21,27.0
2000,Madonna,Music,3:45,Rock,2000-08-12,22,27.0
2000,Madonna,Music,3:45,Rock,2000-08-12,23,29.0
2000,Madonna,Music,3:45,Rock,2000-08-12,24,44.0
2000,"Anthony, Marc",My Baby You,3:59,Latin,2000-09-16,1,82.0
2000,"Anthony, Marc",My Baby You,3:59,Latin,2000-09-16,2,76.0
2000,"Anthony, Marc",My Baby You,3:59,Latin,2000-09-16,3,76.0
2000,"Anthony, Marc",My Baby You,3:59,Latin,2000-09-16,4,70.0
2000,"Anthony, Marc",My Baby You,3:59,Latin,2000-09-16,5,82.0
2000,"Anthony, Marc",My Baby You,3:59,Latin,2000-09-16,6,81.0
2000,"Anthony, Marc",My Baby You,3:59,Latin,2000-09-16,7,74.0
2000,"Anthony, Marc",My Baby You,3:59,Latin,2000-09-16,8,80.0
2000,"Anthony, Marc",My Baby You,3:59,Latin,2000-09-16,9,76.0
2000,"Anthony, Marc",My Baby You,3:59,Latin,2000-09-16,10,76.0
2000,"Anthony, Marc",My Baby You,3:59,Latin,2000-09-16,11,73.0
2000,"Anthony, Marc",My Baby You,3:59,Latin,2000-09-16,12,74.0
2000,"Anthony, Marc",My Baby You,3:59,Latin,2000-09-16,13,87.0
2000,"Anthony, Marc",My Baby You,3:59,Latin,2000-09-16,14,83.0
2000,"Anthony, Marc",My Baby You,3:59,Latin,2000-09-16,15,89.0
2000,"Anthony, Marc",My Baby You,3:59,Latin,2000-09-16,16,93.0
2000,"Anthony, Marc",My Baby You,3:59,Latin,2000-09-16,17,94.0
2000,"Anthony, Marc",My Baby You,3:59,Latin,2000-09-16,18,94.0
2000,"Anthony, Marc",My Baby You,3:59,Latin,2000-09-16,19,91.0
2000,"Anthony, Marc",My Baby You,3:59,Latin,2000-09-16,20,90.0
2000,"McGraw, Tim",My Best Friend,4:33,Country,1999-11-27,1,85.0
2000,"McGraw, Tim",My Best Friend,4:33,Country,1999-11-27,2,76.0
2000,"McGraw, Tim",My Best Friend,4:33,Country,1999-11-27,3,71.0
2000,"McGraw, Tim",My Best Friend,4:33,Country,1999-11-27,4,64.0
2000,"McGraw, Tim",My Best Friend,4:33,Country,1999-11-27,5,54.0
2000,"McGraw, Tim",My Best Friend,4:33,Country,1999-11-27,6,54.0
2000,"McGraw, Tim",My Best Friend,4:33,Country,1999-11-27,7,55.0
2000,"McGraw, Tim",My Best Friend,4:33,Country,1999-11-27,8,46.0
2000,"McGraw, Tim",My Best Friend,4:33,Country,1999-11-27,9,38.0
2000,"McGraw, Tim",My Best Friend,4:33,Country,1999-11-27,10,29.0
2000,"McGraw, Tim",My Best Friend,4:33,Country,1999-11-27,11,29.0
2000,"McGraw, Tim",My Best Friend,4:33,Country,1999-11-27,12,33.0
2000,"McGraw, Tim",My Best Friend,4:33,Country,1999-11-27,13,32.0
2000,"McGraw, Tim",My Best Friend,4:33,Country,1999-11-27,14,31.0
2000,"McGraw, Tim",My Best Friend,4:33,Country,1999-11-27,15,36.0
2000,"McGraw, Tim",My Best Friend,4:33,Country,1999-11-27,16,38.0
2000,"McGraw, Tim",My Best Friend,4:33,Country,1999-11-27,17,39.0
2000,"McGraw, Tim",My Best Friend,4:33,Country,1999-11-27,18,41.0
2000,"McGraw, Tim",My Best Friend,4:33,Country,1999-11-27,19,46.0
2000,"McGraw, Tim",My Best Friend,4:33,Country,1999-11-27,20,49.0
2000,"McGraw, Tim",My Best Friend,4:33,Country,1999-11-27,21,48.0
2000,Avant,My First Love,4:28,Rock,2000-11-04,1,70.0
2000,Avant,My First Love,4:28,Rock,2000-11-04,2,62.0
2000,Avant,My First Love,4:28,Rock,2000-11-04,3,56.0
2000,Avant,My First Love,4:28,Rock,2000-11-04,4,43.0
2000,Avant,My First Love,4:28,Rock,2000-11-04,5,39.0
2000,Avant,My First Love,4:28,Rock,2000-11-04,6,33.0
2000,Avant,My First Love,4:28,Rock,2000-11-04,7,26.0
2000,Avant,My First Love,4:28,Rock,2000-11-04,8,26.0
2000,Avant,My First Love,4:28,Rock,2000-11-04,9,26.0
2000,Avant,My First Love,4:28,Rock,2000-11-04,10,31.0
2000,Avant,My First Love,4:28,Rock,2000-11-04,11,32.0
2000,Avant,My First Love,4:28,Rock,2000-11-04,12,31.0
2000,Avant,My First Love,4:28,Rock,2000-11-04,13,38.0
2000,Avant,My First Love,4:28,Rock,2000-11-04,14,38.0
2000,Avant,My First Love,4:28,Rock,2000-11-04,15,52.0
2000,Avant,My First Love,4:28,Rock,2000-11-04,16,57.0
2000,Avant,My First Love,4:28,Rock,2000-11-04,17,64.0
2000,Avant,My First Love,4:28,Rock,2000-11-04,18,73.0
2000,Avant,My First Love,4:28,Rock,2000-11-04,19,81.0
2000,Avant,My First Love,4:28,Rock,2000-11-04,20,79.0
2000,"Cagle, Chris",My Love Goes On And On,3:02,Country,2000-10-21,1,99.0
2000,"Cagle, Chris",My Love Goes On And On,3:02,Country,2000-10-21,2,94.0
2000,"Cagle, Chris",My Love Goes On And On,3:02,Country,2000-10-21,3,94.0
2000,"Cagle, Chris",My Love Goes On And On,3:02,Country,2000-10-21,4,87.0
2000,"Cagle, Chris",My Love Goes On And On,3:02,Country,2000-10-21,5,84.0
2000,"Cagle, Chris",My Love Goes On And On,3:02,Country,2000-10-21,6,83.0
2000,"Cagle, Chris",My Love Goes On And On,3:02,Country,2000-10-21,7,76.0
2000,"Cagle, Chris",My Love Goes On And On,3:02,Country,2000-10-21,8,76.0
2000,"Cagle, Chris",My Love Goes On And On,3:02,Country,2000-10-21,9,79.0
2000,"Cagle, Chris",My Love Goes On And On,3:02,Country,2000-10-21,10,83.0
2000,"Cagle, Chris",My Love Goes On And On,3:02,Country,2000-10-21,11,91.0
2000,"Houston, Whitney",My Love Is Your Love,4:16,Rock,1999-09-04,1,81.0
2000,"Houston, Whitney",My Love Is Your Love,4:16,Rock,1999-09-04,2,68.0
2000,"Houston, Whitney",My Love Is Your Love,4:16,Rock,1999-09-04,3,44.0
2000,"Houston, Whitney",My Love Is Your Love,4:16,Rock,1999-09-04,4,16.0
2000,"Houston, Whitney",My Love Is Your Love,4:16,Rock,1999-09-04,5,11.0
2000,"Houston, Whitney",My Love Is Your Love,4:16,Rock,1999-09-04,6,9.0
2000,"Houston, Whitney",My Love Is Your Love,4:16,Rock,1999-09-04,7,8.0
2000,"Houston, Whitney",My Love Is Your Love,4:16,Rock,1999-09-04,8,7.0
2000,"Houston, Whitney",My Love Is Your Love,4:16,Rock,1999-09-04,9,8.0
2000,"Houston, Whitney",My Love Is Your Love,4:16,Rock,1999-09-04,10,7.0
2000,"Houston, Whitney",My Love Is Your Love,4:16,Rock,1999-09-04,11,8.0
2000,"Houston, Whitney",My Love Is Your Love,4:16,Rock,1999-09-04,12,8.0
2000,"Houston, Whitney",My Love Is Your Love,4:16,Rock,1999-09-04,13,6.0
2000,"Houston, Whitney",My Love Is Your Love,4:16,Rock,1999-09-04,14,6.0
2000,"Houston, Whitney",My Love Is Your Love,4:16,Rock,1999-09-04,15,5.0
2000,"Houston, Whitney",My Love Is Your Love,4:16,Rock,1999-09-04,16,5.0
2000,"Houston, Whitney",My Love Is Your Love,4:16,Rock,1999-09-04,17,5.0
2000,"Houston, Whitney",My Love Is Your Love,4:16,Rock,1999-09-04,18,5.0
2000,"Houston, Whitney",My Love Is Your Love,4:16,Rock,1999-09-04,19,4.0
2000,"Houston, Whitney",My Love Is Your Love,4:16,Rock,1999-09-04,20,6.0
2000,"Houston, Whitney",My Love Is Your Love,4:16,Rock,1999-09-04,21,10.0
2000,"Houston, Whitney",My Love Is Your Love,4:16,Rock,1999-09-04,22,10.0
2000,"Houston, Whitney",My Love Is Your Love,4:16,Rock,1999-09-04,23,11.0
2000,"Houston, Whitney",My Love Is Your Love,4:16,Rock,1999-09-04,24,20.0
2000,"Houston, Whitney",My Love Is Your Love,4:16,Rock,1999-09-04,25,22.0
2000,"Houston, Whitney",My Love Is Your Love,4:16,Rock,1999-09-04,26,27.0
2000,"Houston, Whitney",My Love Is Your Love,4:16,Rock,1999-09-04,27,34.0
2000,"Houston, Whitney",My Love Is Your Love,4:16,Rock,1999-09-04,28,49.0
2000,"McGraw, Tim",My Next Thirty Years,3:37,Country,2000-10-21,1,73.0
2000,"McGraw, Tim",My Next Thirty Years,3:37,Country,2000-10-21,2,62.0
2000,"McGraw, Tim",My Next Thirty Years,3:37,Country,2000-10-21,3,56.0
2000,"McGraw, Tim",My Next Thirty Years,3:37,Country,2000-10-21,4,52.0
2000,"McGraw, Tim",My Next Thirty Years,3:37,Country,2000-10-21,5,46.0
2000,"McGraw, Tim",My Next Thirty Years,3:37,Country,2000-10-21,6,40.0
2000,"McGraw, Tim",My Next Thirty Years,3:37,Country,2000-10-21,7,36.0
2000,"McGraw, Tim",My Next Thirty Years,3:37,Country,2000-10-21,8,31.0
2000,"McGraw, Tim",My Next Thirty Years,3:37,Country,2000-10-21,9,27.0
2000,"McGraw, Tim",My Next Thirty Years,3:37,Country,2000-10-21,10,27.0
2000,"McGraw, Tim",My Next Thirty Years,3:37,Country,2000-10-21,11,28.0
2000,"McGraw, Tim",My Next Thirty Years,3:37,Country,2000-10-21,12,40.0
2000,"McGraw, Tim",My Next Thirty Years,3:37,Country,2000-10-21,13,33.0
2000,"McGraw, Tim",My Next Thirty Years,3:37,Country,2000-10-21,14,33.0
2000,"McGraw, Tim",My Next Thirty Years,3:37,Country,2000-10-21,15,39.0
2000,"McGraw, Tim",My Next Thirty Years,3:37,Country,2000-10-21,16,40.0
2000,"McGraw, Tim",My Next Thirty Years,3:37,Country,2000-10-21,17,48.0
2000,"McGraw, Tim",My Next Thirty Years,3:37,Country,2000-10-21,18,53.0
2000,"McGraw, Tim",My Next Thirty Years,3:37,Country,2000-10-21,19,58.0
2000,"McGraw, Tim",My Next Thirty Years,3:37,Country,2000-10-21,20,62.0
2000,Limp Bizkit,N 2 Gether Now,3:55,Rock,1999-12-04,1,94.0
2000,Limp Bizkit,N 2 Gether Now,3:55,Rock,1999-12-04,2,88.0
2000,Limp Bizkit,N 2 Gether Now,3:55,Rock,1999-12-04,3,85.0
2000,Limp Bizkit,N 2 Gether Now,3:55,Rock,1999-12-04,4,78.0
2000,Limp Bizkit,N 2 Gether Now,3:55,Rock,1999-12-04,5,78.0
2000,Limp Bizkit,N 2 Gether Now,3:55,Rock,1999-12-04,6,73.0
2000,Limp Bizkit,N 2 Gether Now,3:55,Rock,1999-12-04,7,84.0
2000,Limp Bizkit,N 2 Gether Now,3:55,Rock,1999-12-04,8,86.0
2000,Limp Bizkit,N 2 Gether Now,3:55,Rock,1999-12-04,9,90.0
2000,Limp Bizkit,N 2 Gether Now,3:55,Rock,1999-12-04,10,97.0
2000,Limp Bizkit,N 2 Gether Now,3:55,Rock,1999-12-04,11,96.0
2000,Third Eye Blind,Never Let You Go,3:57,Rock,2000-01-22,1,65.0
2000,Third Eye Blind,Never Let You Go,3:57,Rock,2000-01-22,2,32.0
2000,Third Eye Blind,Never Let You Go,3:57,Rock,2000-01-22,3,25.0
2000,Third Eye Blind,Never Let You Go,3:57,Rock,2000-01-22,4,24.0
2000,Third Eye Blind,Never Let You Go,3:57,Rock,2000-01-22,5,23.0
2000,Third Eye Blind,Never Let You Go,3:57,Rock,2000-01-22,6,22.0
2000,Third Eye Blind,Never Let You Go,3:57,Rock,2000-01-22,7,22.0
2000,Third Eye Blind,Never Let You Go,3:57,Rock,2000-01-22,8,21.0
2000,Third Eye Blind,Never Let You Go,3:57,Rock,2000-01-22,9,19.0
2000,Third Eye Blind,Never Let You Go,3:57,Rock,2000-01-22,10,16.0
2000,Third Eye Blind,Never Let You Go,3:57,Rock,2000-01-22,11,14.0
2000,Third Eye Blind,Never Let You Go,3:57,Rock,2000-01-22,12,16.0
2000,Third Eye Blind,Never Let You Go,3:57,Rock,2000-01-22,13,16.0
2000,Third Eye Blind,Never Let You Go,3:57,Rock,2000-01-22,14,17.0
2000,Third Eye Blind,Never Let You Go,3:57,Rock,2000-01-22,15,18.0
2000,Third Eye Blind,Never Let You Go,3:57,Rock,2000-01-22,16,21.0
2000,Third Eye Blind,Never Let You Go,3:57,Rock,2000-01-22,17,22.0
2000,Third Eye Blind,Never Let You Go,3:57,Rock,2000-01-22,18,25.0
2000,Third Eye Blind,Never Let You Go,3:57,Rock,2000-01-22,19,27.0
2000,Third Eye Blind,Never Let You Go,3:57,Rock,2000-01-22,20,33.0
2000,Third Eye Blind,Never Let You Go,3:57,Rock,2000-01-22,21,45.0
2000,Third Eye Blind,Never Let You Go,3:57,Rock,2000-01-22,22,46.0
2000,Metallica,No Leaf Clover (Live),5:43,Rock,2000-02-12,1,86.0
2000,Metallica,No Leaf Clover (Live),5:43,Rock,2000-02-12,2,81.0
2000,Metallica,No Leaf Clover (Live),5:43,Rock,2000-02-12,3,78.0
2000,Metallica,No Leaf Clover (Live),5:43,Rock,2000-02-12,4,76.0
2000,Metallica,No Leaf Clover (Live),5:43,Rock,2000-02-12,5,74.0
2000,Metallica,No Leaf Clover (Live),5:43,Rock,2000-02-12,6,80.0
2000,Metallica,No Leaf Clover (Live),5:43,Rock,2000-02-12,7,86.0
2000,Metallica,No Leaf Clover (Live),5:43,Rock,2000-02-12,8,93.0
2000,Metallica,No Leaf Clover (Live),5:43,Rock,2000-02-12,9,95.0
2000,Metallica,No Leaf Clover (Live),5:43,Rock,2000-02-12,10,95.0
2000,Lil' Kim,No Matter What They Say,4:12,Rap,2000-07-15,1,80.0
2000,Lil' Kim,No Matter What They Say,4:12,Rap,2000-07-15,2,72.0
2000,Lil' Kim,No Matter What They Say,4:12,Rap,2000-07-15,3,67.0
2000,Lil' Kim,No Matter What They Say,4:12,Rap,2000-07-15,4,60.0
2000,Lil' Kim,No Matter What They Say,4:12,Rap,2000-07-15,5,65.0
2000,Lil' Kim,No Matter What They Say,4:12,Rap,2000-07-15,6,73.0
2000,Lil' Kim,No Matter What They Say,4:12,Rap,2000-07-15,7,81.0
2000,Lil' Kim,No Matter What They Say,4:12,Rap,2000-07-15,8,86.0
2000,Lil' Kim,No Matter What They Say,4:12,Rap,2000-07-15,9,90.0
2000,Lil' Kim,No Matter What They Say,4:12,Rap,2000-07-15,10,97.0
2000,"Estefan, Gloria",No Me Dejes De Querer,3:25,Rock,2000-06-10,1,77.0
2000,"Herndon, Ty",No Mercy,4:43,Country,2000-03-18,1,100.0
2000,"Herndon, Ty",No Mercy,4:43,Country,2000-03-18,2,99.0
2000,"Herndon, Ty",No Mercy,4:43,Country,2000-03-18,3,99.0
2000,"Herndon, Ty",No Mercy,4:43,Country,2000-03-18,6,98.0
2000,"Herndon, Ty",No Mercy,4:43,Country,2000-03-18,7,94.0
2000,"Herndon, Ty",No Mercy,4:43,Country,2000-03-18,8,92.0
2000,"Herndon, Ty",No Mercy,4:43,Country,2000-03-18,9,95.0
2000,"Herndon, Ty",No Mercy,4:43,Country,2000-03-18,10,96.0
2000,Ruff Endz,No More,3:56,Rock,2000-07-01,1,76.0
2000,Ruff Endz,No More,3:56,Rock,2000-07-01,2,38.0
2000,Ruff Endz,No More,3:56,Rock,2000-07-01,3,19.0
2000,Ruff Endz,No More,3:56,Rock,2000-07-01,4,17.0
2000,Ruff Endz,No More,3:56,Rock,2000-07-01,5,12.0
2000,Ruff Endz,No More,3:56,Rock,2000-07-01,6,15.0
2000,Ruff Endz,No More,3:56,Rock,2000-07-01,7,12.0
2000,Ruff Endz,No More,3:56,Rock,2000-07-01,8,10.0
2000,Ruff Endz,No More,3:56,Rock,2000-07-01,9,7.0
2000,Ruff Endz,No More,3:56,Rock,2000-07-01,10,5.0
2000,Ruff Endz,No More,3:56,Rock,2000-07-01,11,8.0
2000,Ruff Endz,No More,3:56,Rock,2000-07-01,12,8.0
2000,Ruff Endz,No More,3:56,Rock,2000-07-01,13,10.0
2000,Ruff Endz,No More,3:56,Rock,2000-07-01,14,12.0
2000,Ruff Endz,No More,3:56,Rock,2000-07-01,15,14.0
2000,Ruff Endz,No More,3:56,Rock,2000-07-01,16,15.0
2000,Ruff Endz,No More,3:56,Rock,2000-07-01,17,19.0
2000,Ruff Endz,No More,3:56,Rock,2000-07-01,18,23.0
2000,Ruff Endz,No More,3:56,Rock,2000-07-01,19,21.0
2000,Ruff Endz,No More,3:56,Rock,2000-07-01,20,18.0
2000,Ruff Endz,No More,3:56,Rock,2000-07-01,21,19.0
2000,Ruff Endz,No More,3:56,Rock,2000-07-01,22,22.0
2000,Ruff Endz,No More,3:56,Rock,2000-07-01,23,23.0
2000,Ruff Endz,No More,3:56,Rock,2000-07-01,24,24.0
2000,Ruff Endz,No More,3:56,Rock,2000-07-01,25,33.0
2000,Ruff Endz,No More,3:56,Rock,2000-07-01,26,38.0
2000,"Stone, Angie",No More Rain (In This Cloud),4:42,R&B,1999-12-25,1,86.0
2000,"Stone, Angie",No More Rain (In This Cloud),4:42,R&B,1999-12-25,2,86.0
2000,"Stone, Angie",No More Rain (In This Cloud),4:42,R&B,1999-12-25,3,74.0
2000,"Stone, Angie",No More Rain (In This Cloud),4:42,R&B,1999-12-25,4,66.0
2000,"Stone, Angie",No More Rain (In This Cloud),4:42,R&B,1999-12-25,5,56.0
2000,"Stone, Angie",No More Rain (In This Cloud),4:42,R&B,1999-12-25,6,60.0
2000,"Stone, Angie",No More Rain (In This Cloud),4:42,R&B,1999-12-25,7,56.0
2000,"Stone, Angie",No More Rain (In This Cloud),4:42,R&B,1999-12-25,8,60.0
2000,"Stone, Angie",No More Rain (In This Cloud),4:42,R&B,1999-12-25,9,67.0
2000,"Stone, Angie",No More Rain (In This Cloud),4:42,R&B,1999-12-25,10,69.0
2000,"Stone, Angie",No More Rain (In This Cloud),4:42,R&B,1999-12-25,11,63.0
2000,"Stone, Angie",No More Rain (In This Cloud),4:42,R&B,1999-12-25,12,73.0
2000,"Stone, Angie",No More Rain (In This Cloud),4:42,R&B,1999-12-25,13,71.0
2000,"Stone, Angie",No More Rain (In This Cloud),4:42,R&B,1999-12-25,14,81.0
2000,"Stone, Angie",No More Rain (In This Cloud),4:42,R&B,1999-12-25,15,89.0
2000,"Stone, Angie",No More Rain (In This Cloud),4:42,R&B,1999-12-25,16,98.0
2000,"Stone, Angie",No More Rain (In This Cloud),4:42,R&B,1999-12-25,17,100.0
2000,Ginuwine,None Of Ur Friends Business,4:12,Rock,1999-12-11,1,94.0
2000,Ginuwine,None Of Ur Friends Business,4:12,Rock,1999-12-11,2,84.0
2000,Ginuwine,None Of Ur Friends Business,4:12,Rock,1999-12-11,3,71.0
2000,Ginuwine,None Of Ur Friends Business,4:12,Rock,1999-12-11,4,71.0
2000,Ginuwine,None Of Ur Friends Business,4:12,Rock,1999-12-11,5,60.0
2000,Ginuwine,None Of Ur Friends Business,4:12,Rock,1999-12-11,6,63.0
2000,Ginuwine,None Of Ur Friends Business,4:12,Rock,1999-12-11,7,48.0
2000,Ginuwine,None Of Ur Friends Business,4:12,Rock,1999-12-11,8,48.0
2000,Ginuwine,None Of Ur Friends Business,4:12,Rock,1999-12-11,9,48.0
2000,Ginuwine,None Of Ur Friends Business,4:12,Rock,1999-12-11,10,55.0
2000,Ginuwine,None Of Ur Friends Business,4:12,Rock,1999-12-11,11,64.0
2000,Ginuwine,None Of Ur Friends Business,4:12,Rock,1999-12-11,12,71.0
2000,Ginuwine,None Of Ur Friends Business,4:12,Rock,1999-12-11,13,85.0
2000,Ginuwine,None Of Ur Friends Business,4:12,Rock,1999-12-11,14,85.0
2000,Ginuwine,None Of Ur Friends Business,4:12,Rock,1999-12-11,15,92.0
2000,Pearl Jam,Nothing As It Seems,5:20,Rock,2000-05-13,1,49.0
2000,Pearl Jam,Nothing As It Seems,5:20,Rock,2000-05-13,2,70.0
2000,Pearl Jam,Nothing As It Seems,5:20,Rock,2000-05-13,3,84.0
2000,Pearl Jam,Nothing As It Seems,5:20,Rock,2000-05-13,4,89.0
2000,Pearl Jam,Nothing As It Seems,5:20,Rock,2000-05-13,5,93.0
2000,Pearl Jam,Nothing As It Seems,5:20,Rock,2000-05-13,6,91.0
2000,J-Shin,One Night Stand,4:34,R&B,1999-12-25,1,96.0
2000,J-Shin,One Night Stand,4:34,R&B,1999-12-25,2,96.0
2000,J-Shin,One Night Stand,4:34,R&B,1999-12-25,3,69.0
2000,J-Shin,One Night Stand,4:34,R&B,1999-12-25,4,74.0
2000,J-Shin,One Night Stand,4:34,R&B,1999-12-25,5,72.0
2000,J-Shin,One Night Stand,4:34,R&B,1999-12-25,6,62.0
2000,J-Shin,One Night Stand,4:34,R&B,1999-12-25,7,49.0
2000,J-Shin,One Night Stand,4:34,R&B,1999-12-25,8,45.0
2000,J-Shin,One Night Stand,4:34,R&B,1999-12-25,9,38.0
2000,J-Shin,One Night Stand,4:34,R&B,1999-12-25,10,34.0
2000,J-Shin,One Night Stand,4:34,R&B,1999-12-25,11,38.0
2000,J-Shin,One Night Stand,4:34,R&B,1999-12-25,12,45.0
2000,J-Shin,One Night Stand,4:34,R&B,1999-12-25,13,47.0
2000,J-Shin,One Night Stand,4:34,R&B,1999-12-25,14,58.0
2000,J-Shin,One Night Stand,4:34,R&B,1999-12-25,15,68.0
2000,J-Shin,One Night Stand,4:34,R&B,1999-12-25,16,88.0
2000,J-Shin,One Night Stand,4:34,R&B,1999-12-25,17,99.0
2000,"Gilman, Billy",One Voice,4:07,Country,2000-06-17,1,86.0
2000,"Gilman, Billy",One Voice,4:07,Country,2000-06-17,2,86.0
2000,"Gilman, Billy",One Voice,4:07,Country,2000-06-17,3,82.0
